Machine_ID,Machine_Type,Failure_Prob,Health_Score,Risk_Tier,Scenario_Name,Maintenance_Start_Hour,Maintenance_Planned,Delay_Hours,Expected_Downtime_Hours,Expected_Maintenance_Cost,Expected_Downtime_Cost,Expected_Production_Loss,Expected_Total_Cost,Decision,Decision_Reason
MCH-441,Conveyor,0.112,88.8,Healthy,Delay 72h,72,0,72,8.4,4155.46,16315.57,3036.34,49233.18,Delay,"Low failure risk (p=0.11); delay saves ₹40,513 with only 30.4h extra expected downtime."
MCH-442,Lathe,0.009,99.1,Healthy,Preventive Now,0,1,0,8.12,23583.31,7290.43,2060.46,31182.84,Delay,"Low failure risk (p=0.01); delay saves ₹28,269 with only 8.0h extra expected downtime."
MCH-442,Lathe,0.009,99.1,Healthy,Delay 72h,72,0,72,0.15,722.16,130.87,36.99,2913.69,Delay,"Low failure risk (p=0.01); delay saves ₹28,269 with only 8.0h extra expected downtime."
MCH-443,Lathe,0.008,99.2,Healthy,Preventive Now,0,1,0,31.27,8435.88,75844.09,7934.23,84473.43,Delay,"Low failure risk (p=0.01); delay saves ₹81,728 with only 30.8h extra expected downtime."
MCH-443,Lathe,0.008,99.2,Healthy,Delay 72h,72,0,72,0.5,245.54,1210.6,126.64,2745.89,Delay,"Low failure risk (p=0.01); delay saves ₹81,728 with only 30.8h extra expected downtime."
MCH-444,CNC Mill,0.006,99.4,Healthy,Preventive Now,0,1,0,36.37,17242.43,70166.2,11450.13,87507.73,Delay,"Low failure risk (p=0.01); delay saves ₹85,476 with only 35.9h extra expected downtime."
MCH-444,CNC Mill,0.006,99.4,Healthy,Delay 72h,72,0,72,0.44,530.06,840.48,137.15,2031.24,Delay,"Low failure risk (p=0.01); delay saves ₹85,476 with only 35.9h extra expected downtime."
MCH-445,Welding Unit,0.009,99.1,Healthy,Preventive Now,0,1,0,32.79,24718.04,80133.6,9244.56,105087.38,Delay,"Low failure risk (p=0.01); delay saves ₹101,465 with only 32.2h extra expected downtime."
MCH-445,Welding Unit,0.009,99.1,Healthy,Delay 72h,72,0,72,0.59,612.61,1438.52,165.95,3622.73,Delay,"Low failure risk (p=0.01); delay saves ₹101,465 with only 32.2h extra expected downtime."
MCH-446,Conveyor,0.007,99.3,Healthy,Preventive Now,0,1,0,39.58,11769.84,102960.79,14308.0,115140.69,Delay,"Low failure risk (p=0.01); delay saves ₹110,677 with only 39.0h extra expected downtime."
MCH-446,Conveyor,0.007,99.3,Healthy,Delay 72h,72,0,72,0.55,291.41,1438.43,199.89,4463.51,Delay,"Low failure risk (p=0.01); delay saves ₹110,677 with only 39.0h extra expected downtime."
MCH-447,Conveyor,0.005,99.5,Healthy,Preventive Now,0,1,0,10.32,14427.82,6492.23,3728.71,21019.94,Delay,"Low failure risk (p=0.01); delay saves ₹20,061 with only 10.2h extra expected downtime."
MCH-447,Conveyor,0.005,99.5,Healthy,Delay 72h,72,0,72,0.1,228.14,64.83,37.23,958.9,Delay,"Low failure risk (p=0.01); delay saves ₹20,061 with only 10.2h extra expected downtime."
MCH-448,Welding Unit,0.023,97.7,Healthy,Preventive Now,0,1,0,45.11,8393.39,120321.81,12718.37,129213.29,Delay,"Low failure risk (p=0.02); delay saves ₹118,347 with only 43.0h extra expected downtime."
MCH-448,Welding Unit,0.023,97.7,Healthy,Delay 72h,72,0,72,2.06,2049.02,5496.87,581.04,10866.47,Delay,"Low failure risk (p=0.02); delay saves ₹118,347 with only 43.0h extra expected downtime."
MCH-449,Conveyor,0.006,99.4,Healthy,Preventive Now,0,1,0,7.41,10085.63,8562.31,2679.68,18802.97,Delay,"Low failure risk (p=0.01); delay saves ₹17,436 with only 7.3h extra expected downtime."
MCH-449,Conveyor,0.006,99.4,Healthy,Delay 72h,72,0,72,0.09,231.06,102.56,32.1,1367.13,Delay,"Low failure risk (p=0.01); delay saves ₹17,436 with only 7.3h extra expected downtime."
MCH-450,Conveyor,0.005,99.5,Healthy,Preventive Now,0,1,0,39.06,22358.6,39836.94,14118.43,62300.74,Delay,"Low failure risk (p=0.01); delay saves ₹60,778 with only 38.7h extra expected downtime."
MCH-450,Conveyor,0.005,99.5,Healthy,Delay 72h,72,0,72,0.39,423.82,397.77,140.97,1522.93,Delay,"Low failure risk (p=0.01); delay saves ₹60,778 with only 38.7h extra expected downtime."
MCH-451,Hydraulic Press,0.98,2.0,Critical,Preventive Now,0,1,0,29.11,15033.67,60099.47,9043.01,102198.55,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹227,276 and 15.0h downtime."
MCH-451,Hydraulic Press,0.98,2.0,Critical,Delay 72h,72,0,72,44.1,58007.22,91031.66,13697.3,329474.9,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹227,276 and 15.0h downtime."
MCH-452,CNC Mill,0.005,99.5,Healthy,Preventive Now,0,1,0,17.13,23125.13,27866.86,5392.25,51115.32,Delay,"Low failure risk (p=0.01); delay saves ₹49,675 with only 17.0h extra expected downtime."
MCH-452,CNC Mill,0.005,99.5,Healthy,Delay 72h,72,0,72,0.17,340.07,278.25,53.84,1440.52,Delay,"Low failure risk (p=0.01); delay saves ₹49,675 with only 17.0h extra expected downtime."
MCH-453,Welding Unit,0.98,2.0,Critical,Preventive Now,0,1,0,11.9,23361.85,24738.53,3356.52,113063.15,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹425,681 and 6.1h downtime."
MCH-453,Welding Unit,0.98,2.0,Critical,Delay 72h,72,0,72,18.03,68188.38,37471.04,5084.07,538744.52,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹425,681 and 6.1h downtime."
MCH-454,Conveyor,0.005,99.5,Healthy,Preventive Now,0,1,0,4.21,13827.78,12565.44,1520.45,26648.22,Delay,"Low failure risk (p=0.01); delay saves ₹24,569 with only 4.2h extra expected downtime."
MCH-454,Conveyor,0.005,99.5,Healthy,Delay 72h,72,0,72,0.04,254.04,125.47,15.18,2079.49,Delay,"Low failure risk (p=0.01); delay saves ₹24,569 with only 4.2h extra expected downtime."
MCH-455,Lathe,0.007,99.3,Healthy,Preventive Now,0,1,0,27.66,16869.73,22236.45,7016.64,39465.74,Delay,"Low failure risk (p=0.01); delay saves ₹36,441 with only 27.3h extra expected downtime."
MCH-455,Lathe,0.007,99.3,Healthy,Delay 72h,72,0,72,0.39,316.89,310.66,98.03,3024.66,Delay,"Low failure risk (p=0.01); delay saves ₹36,441 with only 27.3h extra expected downtime."
MCH-456,Welding Unit,0.018,98.2,Healthy,Preventive Now,0,1,0,43.73,16805.91,45517.97,12330.92,62987.96,Delay,"Low failure risk (p=0.02); delay saves ₹55,569 with only 42.2h extra expected downtime."
MCH-456,Welding Unit,0.018,98.2,Healthy,Delay 72h,72,0,72,1.57,1361.84,1629.85,441.53,7418.9,Delay,"Low failure risk (p=0.02); delay saves ₹55,569 with only 42.2h extra expected downtime."
MCH-457,Welding Unit,0.008,99.2,Healthy,Preventive Now,0,1,0,9.62,8501.46,6818.98,2713.19,15772.41,Delay,"Low failure risk (p=0.01); delay saves ₹12,344 with only 9.5h extra expected downtime."
MCH-457,Welding Unit,0.008,99.2,Healthy,Delay 72h,72,0,72,0.15,306.51,108.84,43.31,3428.48,Delay,"Low failure risk (p=0.01); delay saves ₹12,344 with only 9.5h extra expected downtime."
MCH-458,CNC Mill,0.008,99.2,Healthy,Preventive Now,0,1,0,32.78,12652.33,23925.67,10320.76,37037.88,Delay,"Low failure risk (p=0.01); delay saves ₹33,254 with only 32.3h extra expected downtime."
MCH-458,CNC Mill,0.008,99.2,Healthy,Delay 72h,72,0,72,0.52,335.63,381.89,164.74,3783.4,Delay,"Low failure risk (p=0.01); delay saves ₹33,254 with only 32.3h extra expected downtime."
MCH-459,Hydraulic Press,0.018,98.2,Healthy,Preventive Now,0,1,0,44.84,15939.74,71303.66,13927.4,88535.46,Delay,"Low failure risk (p=0.02); delay saves ₹75,955 with only 43.2h extra expected downtime."
MCH-459,Hydraulic Press,0.018,98.2,Healthy,Delay 72h,72,0,72,1.61,1413.73,2553.14,498.69,12580.57,Delay,"Low failure risk (p=0.02); delay saves ₹75,955 with only 43.2h extra expected downtime."
MCH-460,Welding Unit,0.052,94.8,Healthy,Preventive Now,0,1,0,47.02,12251.58,122967.49,13257.78,138237.35,Delay,"Low failure risk (p=0.05); delay saves ₹103,346 with only 42.2h extra expected downtime."
MCH-460,Welding Unit,0.052,94.8,Healthy,Delay 72h,72,0,72,4.82,2177.37,12592.18,1357.63,34891.4,Delay,"Low failure risk (p=0.05); delay saves ₹103,346 with only 42.2h extra expected downtime."
MCH-461,Welding Unit,0.007,99.3,Healthy,Preventive Now,0,1,0,13.13,9749.21,25847.41,3701.26,35771.2,Delay,"Low failure risk (p=0.01); delay saves ₹33,703 with only 12.9h extra expected downtime."
MCH-461,Welding Unit,0.007,99.3,Healthy,Delay 72h,72,0,72,0.18,543.12,361.11,51.71,2068.06,Delay,"Low failure risk (p=0.01); delay saves ₹33,703 with only 12.9h extra expected downtime."
MCH-462,Lathe,0.01,99.0,Healthy,Preventive Now,0,1,0,16.05,20275.03,25923.78,4071.27,46706.61,Delay,"Low failure risk (p=0.01); delay saves ₹42,244 with only 15.7h extra expected downtime."
MCH-462,Lathe,0.01,99.0,Healthy,Delay 72h,72,0,72,0.32,560.08,516.92,81.18,4462.33,Delay,"Low failure risk (p=0.01); delay saves ₹42,244 with only 15.7h extra expected downtime."
MCH-463,Lathe,0.005,99.5,Healthy,Preventive Now,0,1,0,19.53,13418.73,28466.03,4954.44,42019.68,Delay,"Low failure risk (p=0.01); delay saves ₹40,654 with only 19.3h extra expected downtime."
MCH-463,Lathe,0.005,99.5,Healthy,Delay 72h,72,0,72,0.2,182.27,284.23,49.47,1365.94,Delay,"Low failure risk (p=0.01); delay saves ₹40,654 with only 19.3h extra expected downtime."
MCH-464,Lathe,0.024,97.6,Healthy,Preventive Now,0,1,0,46.53,23264.21,75546.21,11805.02,100451.22,Delay,"Low failure risk (p=0.02); delay saves ₹84,012 with only 44.3h extra expected downtime."
MCH-464,Lathe,0.024,97.6,Healthy,Delay 72h,72,0,72,2.22,1899.85,3600.3,562.59,16438.86,Delay,"Low failure risk (p=0.02); delay saves ₹84,012 with only 44.3h extra expected downtime."
MCH-465,Welding Unit,0.989,1.1,Critical,Preventive Now,0,1,0,59.39,12302.08,119354.39,16744.5,198547.61,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹483,446 and 31.2h downtime."
MCH-465,Welding Unit,0.989,1.1,Critical,Delay 72h,72,0,72,90.59,53988.03,182064.45,25542.24,681993.41,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹483,446 and 31.2h downtime."
MCH-466,Welding Unit,0.005,99.5,Healthy,Preventive Now,0,1,0,22.93,17018.47,18040.62,6466.27,35376.8,Delay,"Low failure risk (p=0.01); delay saves ₹32,809 with only 22.7h extra expected downtime."
MCH-466,Welding Unit,0.005,99.5,Healthy,Delay 72h,72,0,72,0.23,269.49,180.14,64.57,2567.71,Delay,"Low failure risk (p=0.01); delay saves ₹32,809 with only 22.7h extra expected downtime."
MCH-467,CNC Mill,0.006,99.4,Healthy,Preventive Now,0,1,0,10.42,11160.55,10814.21,3280.48,22198.56,Delay,"Low failure risk (p=0.01); delay saves ₹20,309 with only 10.3h extra expected downtime."
MCH-467,CNC Mill,0.006,99.4,Healthy,Delay 72h,72,0,72,0.12,268.31,129.54,39.3,1889.84,Delay,"Low failure risk (p=0.01); delay saves ₹20,309 with only 10.3h extra expected downtime."
MCH-468,Welding Unit,0.007,99.3,Healthy,Preventive Now,0,1,0,13.43,13345.7,29820.27,3786.02,43572.03,Delay,"Low failure risk (p=0.01); delay saves ₹40,234 with only 13.2h extra expected downtime."
MCH-468,Welding Unit,0.007,99.3,Healthy,Delay 72h,72,0,72,0.19,214.05,416.61,52.89,3337.7,Delay,"Low failure risk (p=0.01); delay saves ₹40,234 with only 13.2h extra expected downtime."
MCH-469,Lathe,0.005,99.5,Healthy,Preventive Now,0,1,0,16.52,17646.98,17873.5,4192.22,35615.35,Delay,"Low failure risk (p=0.01); delay saves ₹34,558 with only 16.4h extra expected downtime."
MCH-469,Lathe,0.005,99.5,Healthy,Delay 72h,72,0,72,0.17,246.47,178.47,41.86,1057.41,Delay,"Low failure risk (p=0.01); delay saves ₹34,558 with only 16.4h extra expected downtime."
MCH-470,Lathe,0.005,99.5,Healthy,Preventive Now,0,1,0,45.67,11606.98,86879.56,11585.77,98776.42,Delay,"Low failure risk (p=0.01); delay saves ₹95,761 with only 45.2h extra expected downtime."
MCH-470,Lathe,0.005,99.5,Healthy,Delay 72h,72,0,72,0.46,215.24,867.49,115.68,3015.26,Delay,"Low failure risk (p=0.01); delay saves ₹95,761 with only 45.2h extra expected downtime."
MCH-471,Hydraulic Press,0.008,99.2,Healthy,Preventive Now,0,1,0,34.08,21726.25,65943.47,10585.62,88099.93,Delay,"Low failure risk (p=0.01); delay saves ₹83,617 with only 33.5h extra expected downtime."
MCH-471,Hydraulic Press,0.008,99.2,Healthy,Delay 72h,72,0,72,0.54,562.25,1052.57,168.96,4482.88,Delay,"Low failure risk (p=0.01); delay saves ₹83,617 with only 33.5h extra expected downtime."
MCH-472,CNC Mill,0.009,99.1,Healthy,Preventive Now,0,1,0,25.77,15398.49,25650.34,8113.85,41210.64,Delay,"Low failure risk (p=0.01); delay saves ₹38,962 with only 25.3h extra expected downtime."
MCH-472,CNC Mill,0.009,99.1,Healthy,Delay 72h,72,0,72,0.46,709.23,460.46,145.66,2248.47,Delay,"Low failure risk (p=0.01); delay saves ₹38,962 with only 25.3h extra expected downtime."
MCH-473,CNC Mill,0.005,99.5,Healthy,Preventive Now,0,1,0,30.55,8795.46,24380.09,9617.75,33386.39,Delay,"Low failure risk (p=0.01); delay saves ₹31,505 with only 30.2h extra expected downtime."
MCH-473,CNC Mill,0.005,99.5,Healthy,Delay 72h,72,0,72,0.3,232.32,243.44,96.03,1881.33,Delay,"Low failure risk (p=0.01); delay saves ₹31,505 with only 30.2h extra expected downtime."
MCH-474,Lathe,0.005,99.5,Healthy,Preventive Now,0,1,0,38.56,18049.91,21328.99,9781.84,39459.25,Delay,"Low failure risk (p=0.01); delay saves ₹38,490 with only 38.2h extra expected downtime."
MCH-474,Lathe,0.005,99.5,Healthy,Delay 72h,72,0,72,0.39,220.93,212.97,97.67,969.57,Delay,"Low failure risk (p=0.01); delay saves ₹38,490 with only 38.2h extra expected downtime."
MCH-475,Welding Unit,0.013,98.7,Healthy,Preventive Now,0,1,0,46.68,17787.9,77231.03,13161.66,95316.15,Delay,"Low failure risk (p=0.01); delay saves ₹90,941 with only 45.5h extra expected downtime."
MCH-475,Welding Unit,0.013,98.7,Healthy,Delay 72h,72,0,72,1.21,393.62,2000.21,340.87,4375.33,Delay,"Low failure risk (p=0.01); delay saves ₹90,941 with only 45.5h extra expected downtime."
MCH-476,Lathe,0.016,98.4,Healthy,Preventive Now,0,1,0,4.72,8629.14,8589.3,1198.08,17782.33,Delay,"Low failure risk (p=0.02); delay saves ₹12,757 with only 4.6h extra expected downtime."
MCH-476,Lathe,0.016,98.4,Healthy,Delay 72h,72,0,72,0.15,992.13,273.54,38.16,5024.97,Delay,"Low failure risk (p=0.02); delay saves ₹12,757 with only 4.6h extra expected downtime."
MCH-477,Hydraulic Press,0.005,99.5,Healthy,Preventive Now,0,1,0,18.03,15988.19,27720.12,5599.12,43873.61,Delay,"Low failure risk (p=0.01); delay saves ₹42,096 with only 17.8h extra expected downtime."
MCH-477,Hydraulic Press,0.005,99.5,Healthy,Delay 72h,72,0,72,0.18,398.96,276.79,55.91,1777.74,Delay,"Low failure risk (p=0.01); delay saves ₹42,096 with only 17.8h extra expected downtime."
MCH-478,CNC Mill,0.99,1.0,Critical,Preventive Now,0,1,0,7.91,13879.02,19277.09,2491.11,77338.94,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹281,080 and 4.2h downtime."
MCH-478,CNC Mill,0.99,1.0,Critical,Delay 72h,72,0,72,12.08,34438.17,29428.41,3802.93,358418.74,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹281,080 and 4.2h downtime."
MCH-479,CNC Mill,0.006,99.4,Healthy,Preventive Now,0,1,0,44.18,13073.54,76577.89,13910.49,89972.22,Delay,"Low failure risk (p=0.01); delay saves ₹86,382 with only 43.7h extra expected downtime."
MCH-479,CNC Mill,0.006,99.4,Healthy,Delay 72h,72,0,72,0.53,534.23,917.28,166.63,3590.14,Delay,"Low failure risk (p=0.01); delay saves ₹86,382 with only 43.7h extra expected downtime."
MCH-480,Conveyor,0.98,2.0,Critical,Preventive Now,0,1,0,52.15,22332.29,39468.89,18849.94,89673.22,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹240,460 and 26.8h downtime."
MCH-480,Conveyor,0.98,2.0,Critical,Delay 72h,72,0,72,78.99,84536.99,59782.86,28551.69,330133.47,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹240,460 and 26.8h downtime."
MCH-481,Hydraulic Press,0.006,99.4,Healthy,Preventive Now,0,1,0,14.03,10358.49,37215.45,4356.17,47924.67,Delay,"Low failure risk (p=0.01); delay saves ₹44,603 with only 13.9h extra expected downtime."
MCH-481,Hydraulic Press,0.006,99.4,Healthy,Delay 72h,72,0,72,0.17,537.67,445.78,52.18,3321.67,Delay,"Low failure risk (p=0.01); delay saves ₹44,603 with only 13.9h extra expected downtime."
MCH-482,Lathe,0.005,99.5,Healthy,Preventive Now,0,1,0,27.74,9496.28,70205.54,7037.85,80021.66,Delay,"Low failure risk (p=0.01); delay saves ₹76,821 with only 27.5h extra expected downtime."
MCH-482,Lathe,0.005,99.5,Healthy,Delay 72h,72,0,72,0.28,367.23,701.0,70.27,3200.53,Delay,"Low failure risk (p=0.01); delay saves ₹76,821 with only 27.5h extra expected downtime."
MCH-483,CNC Mill,0.008,99.2,Healthy,Preventive Now,0,1,0,5.91,8084.0,3733.2,1862.16,12361.19,Delay,"Low failure risk (p=0.01); delay saves ₹8,105 with only 5.8h extra expected downtime."
MCH-483,CNC Mill,0.008,99.2,Healthy,Delay 72h,72,0,72,0.09,570.36,59.59,29.72,4256.57,Delay,"Low failure risk (p=0.01); delay saves ₹8,105 with only 5.8h extra expected downtime."
MCH-484,CNC Mill,0.989,1.1,Critical,Preventive Now,0,1,0,50.31,8816.06,58327.66,15841.42,122799.99,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹384,942 and 26.4h downtime."
MCH-484,CNC Mill,0.989,1.1,Critical,Delay 72h,72,0,72,76.75,47726.58,88973.64,24164.67,507742.0,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹384,942 and 26.4h downtime."
MCH-485,Hydraulic Press,0.005,99.5,Healthy,Preventive Now,0,1,0,9.31,14452.46,26192.22,2892.88,40894.72,Delay,"Low failure risk (p=0.01); delay saves ₹38,607 with only 9.2h extra expected downtime."
MCH-485,Hydraulic Press,0.005,99.5,Healthy,Delay 72h,72,0,72,0.09,359.6,261.53,28.89,2288.04,Delay,"Low failure risk (p=0.01); delay saves ₹38,607 with only 9.2h extra expected downtime."
MCH-486,Lathe,0.006,99.4,Healthy,Preventive Now,0,1,0,43.48,13428.66,85231.46,11030.11,99056.18,Delay,"Low failure risk (p=0.01); delay saves ₹95,162 with only 43.0h extra expected downtime."
MCH-486,Lathe,0.006,99.4,Healthy,Delay 72h,72,0,72,0.52,233.28,1020.94,132.12,3894.59,Delay,"Low failure risk (p=0.01); delay saves ₹95,162 with only 43.0h extra expected downtime."
MCH-487,Conveyor,0.991,0.9,Critical,Preventive Now,0,1,0,32.43,18827.36,58521.53,11723.33,106515.41,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹246,800 and 17.1h downtime."
MCH-487,Conveyor,0.991,0.9,Critical,Delay 72h,72,0,72,49.55,69463.27,89408.52,17910.77,353315.28,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹246,800 and 17.1h downtime."
MCH-488,Lathe,0.01,99.0,Healthy,Preventive Now,0,1,0,8.02,16331.77,19511.24,2035.64,36282.63,Delay,"Low failure risk (p=0.01); delay saves ₹32,494 with only 7.9h extra expected downtime."
MCH-488,Lathe,0.01,99.0,Healthy,Delay 72h,72,0,72,0.16,468.32,389.06,40.59,3788.21,Delay,"Low failure risk (p=0.01); delay saves ₹32,494 with only 7.9h extra expected downtime."
MCH-489,Lathe,0.991,0.9,Critical,Preventive Now,0,1,0,19.07,21025.43,26365.08,4838.01,111936.85,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹430,681 and 10.1h downtime."
MCH-489,Lathe,0.991,0.9,Critical,Delay 72h,72,0,72,29.14,72028.73,40280.27,7391.46,542617.9,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹430,681 and 10.1h downtime."
MCH-490,CNC Mill,0.156,84.4,Healthy,Preventive Now,0,1,0,27.01,19001.28,60426.72,8503.67,82471.35,Delay,"Low failure risk (p=0.16); delay saves ₹31,481 with only 19.0h extra expected downtime."
MCH-490,CNC Mill,0.156,84.4,Healthy,Delay 72h,72,0,72,8.05,12690.88,18010.26,2534.53,50990.15,Delay,"Low failure risk (p=0.16); delay saves ₹31,481 with only 19.0h extra expected downtime."
MCH-491,Lathe,0.988,1.2,Critical,Preventive Now,0,1,0,33.06,11612.08,55219.76,8386.65,104478.21,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹300,052 and 17.3h downtime."
MCH-491,Lathe,0.988,1.2,Critical,Delay 72h,72,0,72,50.39,69387.18,84167.11,12783.1,404530.09,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹300,052 and 17.3h downtime."
MCH-492,Welding Unit,0.008,99.2,Healthy,Preventive Now,0,1,0,17.84,13787.65,42894.08,5030.7,57048.41,Delay,"Low failure risk (p=0.01); delay saves ₹53,288 with only 17.6h extra expected downtime."
MCH-492,Welding Unit,0.008,99.2,Healthy,Delay 72h,72,0,72,0.28,630.72,684.66,80.3,3759.95,Delay,"Low failure risk (p=0.01); delay saves ₹53,288 with only 17.6h extra expected downtime."
